signal_time,entry_time,exit_time,direction,signal_bar_index,entry_price,exit_price,stop_price,target_price,stop_ticks,gross_dollars,costs_dollars,net_dollars,r_multiple,exit_reason,session_date,regime_ratio,expected_ticks,prior_tr_ticks,year
2024-04-08 22:00:00-04:00,2024-04-08 22:05:00-04:00,2024-04-08 22:07:00-04:00,SHORT,148089,18289.25,18285.75,18293.0,18285.5,15,70.0,14.2,65.8,0.8773333333333333,TARGET,2024-04-09,1.2577215189873419,28.6231884057971,36.0,2024
2024-04-09 03:40:00-04:00,2024-04-09 03:45:00-04:00,2024-04-09 03:46:00-04:00,SHORT,148157,18295.25,18289.5,18301.25,18289.25,24,115.0,14.2,110.8,0.9233333333333333,TARGET,2024-04-09,1.7313341493268053,47.36231884057971,82.0,2024
2024-04-10 01:35:00-04:00,2024-04-10 01:40:00-04:00,2024-04-10 01:44:00-04:00,LONG,148408,18385.0,18381.25,18381.5,18388.5,14,-75.0,14.2,-79.2,-1.1314285714285715,STOP,2024-04-10,1.5054545454545456,27.89855072463768,42.0,2024
2024-04-10 02:35:00-04:00,2024-04-10 02:40:00-04:00,2024-04-10 03:00:00-04:00,SHORT,148420,18377.25,18373.25,18381.5,18373.0,17,80.0,14.2,75.8,0.8917647058823529,TARGET,2024-04-10,1.3013157894736842,33.04347826086956,43.0,2024
2024-04-10 18:05:00-04:00,2024-04-10 18:10:00-04:00,2024-04-10 18:23:00-04:00,SHORT,148594,18167.5,18172.75,18172.5,18162.5,20,-105.0,14.2,-109.2,-1.092,STOP,2024-04-11,2.6773835920177382,39.21739130434783,105.0,2024
2024-04-10 19:05:00-04:00,2024-04-10 19:10:00-04:00,2024-04-10 19:11:00-04:00,SHORT,148606,18163.25,18159.75,18167.0,18159.5,15,70.0,14.2,65.8,0.8773333333333333,TARGET,2024-04-11,1.8582317073170733,28.52173913043478,53.0,2024
2024-04-11 19:50:00-04:00,2024-04-11 19:55:00-04:00,2024-04-11 19:57:00-04:00,SHORT,148891,18484.5,18488.25,18488.0,18481.0,14,-75.0,14.2,-79.2,-1.1314285714285715,STOP,2024-04-12,2.9642857142857144,28.0,83.0,2024
2024-04-12 02:20:00-04:00,2024-04-12 02:25:00-04:00,2024-04-12 02:28:00-04:00,LONG,148969,18493.75,18498.5,18488.75,18498.75,20,95.0,14.2,90.8,0.9079999999999999,TARGET,2024-04-12,1.7849223946784922,39.21739130434783,70.0,2024
2024-04-14 18:05:00-04:00,2024-04-14 18:10:00-04:00,2024-04-14 18:11:00-04:00,LONG,149146,18194.25,18199.25,18189.0,18199.5,21,100.0,14.2,95.8,0.9123809523809524,TARGET,2024-04-15,6.758985200845666,41.130434782608695,278.0,2024
2024-04-14 18:45:00-04:00,2024-04-14 18:50:00-04:00,2024-04-14 18:50:00-04:00,LONG,149154,18234.75,18231.0,18231.25,18238.25,14,-75.0,14.2,-79.2,-1.1314285714285715,STOP,2024-04-15,2.2610993657505287,27.42028985507246,62.0,2024
2024-04-15 18:15:00-04:00,2024-04-15 18:20:00-04:00,2024-04-15 18:26:00-04:00,LONG,149424,17882.0,17887.25,17876.5,17887.5,22,105.0,14.2,100.8,0.9163636363636364,TARGET,2024-04-16,1.3707070707070705,43.04347826086957,59.0,2024
2024-04-15 19:25:00-04:00,2024-04-15 19:30:00-04:00,2024-04-15 19:31:00-04:00,LONG,149438,17869.0,17865.0,17865.25,17872.75,15,-80.0,14.2,-84.2,-1.1226666666666667,STOP,2024-04-16,1.2777777777777777,30.0,40.0,2024
2024-04-16 18:05:00-04:00,2024-04-16 18:10:00-04:00,2024-04-16 18:12:00-04:00,LONG,149698,17910.0,17904.0,17904.25,17915.75,23,-120.0,14.2,-124.2,-1.08,STOP,2024-04-17,1.9384469696969695,45.913043478260875,89.0,2024
2024-04-16 19:30:00-04:00,2024-04-16 19:35:00-04:00,2024-04-16 19:39:00-04:00,LONG,149715,17924.0,17927.75,17920.0,17928.0,16,75.0,14.2,70.8,0.885,TARGET,2024-04-17,1.4375,32.0,46.0,2024
2024-04-18 01:25:00-04:00,2024-04-18 01:30:00-04:00,2024-04-18 01:31:00-04:00,LONG,150062,17730.5,17734.75,17726.0,17735.0,18,85.0,14.2,80.8,0.8977777777777778,TARGET,2024-04-18,1.7714646464646466,35.869565217391305,61.0,2024
2024-04-18 02:10:00-04:00,2024-04-18 02:15:00-04:00,2024-04-18 02:23:00-04:00,LONG,150071,17764.75,17770.5,17758.75,17770.75,24,115.0,14.2,110.8,0.9233333333333333,TARGET,2024-04-18,1.5788497217068647,46.869565217391305,74.0,2024
2024-04-18 18:55:00-04:00,2024-04-18 19:00:00-04:00,2024-04-18 19:01:00-04:00,SHORT,150260,17522.25,17517.75,17527.0,17517.5,19,90.0,14.2,85.8,0.903157894736842,TARGET,2024-04-19,1.3872377622377623,36.17391304347826,46.0,2024
2024-04-18 20:00:00-04:00,2024-04-18 20:05:00-04:00,2024-04-18 20:08:00-04:00,SHORT,150273,17491.0,17485.25,17497.0,17485.0,24,115.0,14.2,110.8,0.9233333333333333,TARGET,2024-04-19,1.7121588089330024,46.72463768115942,80.0,2024
2024-04-21 18:15:00-04:00,2024-04-21 18:20:00-04:00,2024-04-21 18:27:00-04:00,LONG,150528,17243.75,17251.0,17236.25,17251.25,30,145.0,14.2,140.8,0.9386666666666668,TARGET,2024-04-22,1.2853949329359164,58.34782608695652,75.0,2024
2024-04-21 18:45:00-04:00,2024-04-21 18:50:00-04:00,2024-04-21 18:56:00-04:00,LONG,150534,17251.25,17256.0,17246.25,17256.25,20,95.0,14.2,90.8,0.9079999999999999,TARGET,2024-04-22,1.4139344262295082,38.89855072463768,55.0,2024
2024-04-22 19:15:00-04:00,2024-04-22 19:20:00-04:00,2024-04-22 19:26:00-04:00,SHORT,150816,17319.0,17314.0,17324.25,17313.75,21,100.0,14.2,95.8,0.9123809523809524,TARGET,2024-04-23,4.719791666666667,41.73913043478261,197.0,2024
2024-04-22 19:55:00-04:00,2024-04-22 20:00:00-04:00,2024-04-22 20:01:00-04:00,SHORT,150824,17318.5,17325.5,17325.25,17311.75,27,-140.0,14.2,-144.2,-1.068148148148148,STOP,2024-04-23,1.2966101694915255,53.01449275362319,51.0,2024
2024-04-23 18:20:00-04:00,2024-04-23 18:25:00-04:00,2024-04-23 18:54:00-04:00,LONG,151081,17668.5,17675.25,17661.5,17675.5,28,135.0,14.2,130.8,0.9342857142857144,TARGET,2024-04-24,1.2655502392344498,54.52173913043478,69.0,2024
2024-04-23 19:35:00-04:00,2024-04-23 19:40:00-04:00,2024-04-23 19:42:00-04:00,SHORT,151096,17691.0,17696.0,17695.75,17686.25,19,-100.0,14.2,-104.2,-1.0968421052631578,STOP,2024-04-24,1.368421052631579,38.0,52.0,2024
2024-04-24 18:30:00-04:00,2024-04-24 18:35:00-04:00,2024-04-24 18:37:00-04:00,LONG,151359,17477.0,17472.25,17472.5,17481.5,18,-95.0,14.2,-99.2,-1.1022222222222222,STOP,2024-04-25,1.6252066115702481,35.07246376811594,57.0,2024
2024-04-24 19:55:00-04:00,2024-04-24 20:00:00-04:00,2024-04-24 20:01:00-04:00,SHORT,151376,17460.25,17466.75,17466.5,17454.0,25,-130.0,14.2,-134.2,-1.0735999999999999,STOP,2024-04-25,1.6388888888888888,48.52173913043478,59.0,2024
2024-04-25 19:35:00-04:00,2024-04-25 19:40:00-04:00,2024-04-25 19:40:00-04:00,SHORT,151648,17752.0,17747.5,17756.75,17747.25,19,90.0,14.2,85.8,0.903157894736842,TARGET,2024-04-26,1.2545454545454546,36.666666666666664,46.0,2024
2024-04-25 21:20:00-04:00,2024-04-25 21:25:00-04:00,2024-04-25 21:32:00-04:00,LONG,151669,17764.25,17769.5,17758.75,17769.75,22,105.0,14.2,100.8,0.9163636363636364,TARGET,2024-04-26,1.6959595959595957,43.04347826086957,73.0,2024
2024-04-28 19:55:00-04:00,2024-04-28 20:00:00-04:00,2024-04-28 20:06:00-04:00,LONG,151928,17885.25,17890.75,17879.5,17891.0,23,110.0,14.2,105.8,0.9199999999999999,TARGET,2024-04-29,1.9090909090909092,44.927536231884055,63.0,2024
2024-04-28 22:00:00-04:00,2024-04-28 22:05:00-04:00,2024-04-28 22:23:00-04:00,LONG,151953,17900.75,17896.0,17896.25,17905.25,18,-95.0,14.2,-99.2,-1.1022222222222222,STOP,2024-04-29,2.196734693877551,35.507246376811594,78.0,2024
2024-04-30 01:40:00-04:00,2024-04-30 01:45:00-04:00,2024-04-30 01:46:00-04:00,SHORT,152273,17877.5,17881.75,17881.5,17873.5,16,-85.0,14.2,-89.2,-1.115,STOP,2024-04-30,1.7651162790697674,31.159420289855074,55.0,2024
2024-04-30 05:10:00-04:00,2024-04-30 05:15:00-04:00,2024-04-30 05:17:00-04:00,SHORT,152315,17863.75,17869.25,17869.0,17858.5,21,-110.0,14.2,-114.2,-1.0876190476190477,STOP,2024-04-30,1.2621951219512193,40.40579710144928,51.0,2024
2024-04-30 18:05:00-04:00,2024-04-30 18:10:00-04:00,2024-04-30 18:10:00-04:00,LONG,152458,17487.5,17481.75,17482.0,17493.0,22,-115.0,14.2,-119.2,-1.0836363636363637,STOP,2024-05-01,5.203512396694214,42.08695652173913,219.0,2024
2024-04-30 18:35:00-04:00,2024-04-30 18:40:00-04:00,2024-04-30 18:45:00-04:00,LONG,152464,17499.5,17495.5,17495.75,17503.25,15,-80.0,14.2,-84.2,-1.1226666666666667,STOP,2024-05-01,1.8176652892561986,28.05797101449275,51.0,2024
2024-05-01 18:20:00-04:00,2024-05-01 18:25:00-04:00,2024-05-01 18:33:00-04:00,SHORT,152737,17500.25,17506.0,17505.75,17494.75,22,-115.0,14.2,-119.2,-1.0836363636363637,STOP,2024-05-02,1.2777777777777777,43.04347826086957,55.0,2024
2024-05-01 19:35:00-04:00,2024-05-01 19:40:00-04:00,2024-05-01 19:45:00-04:00,LONG,152752,17512.25,17515.75,17508.5,17516.0,15,70.0,14.2,65.8,0.8773333333333333,TARGET,2024-05-02,2.522727272727273,29.333333333333332,74.0,2024
2024-05-02 18:05:00-04:00,2024-05-02 18:10:00-04:00,2024-05-02 18:12:00-04:00,SHORT,153010,17724.0,17729.75,17729.5,17718.5,22,-115.0,14.2,-119.2,-1.0836363636363637,STOP,2024-05-03,1.5206611570247932,42.08695652173913,64.0,2024
2024-05-02 18:35:00-04:00,2024-05-02 18:40:00-04:00,2024-05-02 18:40:00-04:00,SHORT,153016,17740.5,17744.5,17744.25,17736.75,15,-80.0,14.2,-84.2,-1.1226666666666667,STOP,2024-05-03,2.993801652892562,28.05797101449275,84.0,2024
2024-05-05 18:10:00-04:00,2024-05-05 18:15:00-04:00,2024-05-05 18:16:00-04:00,SHORT,153289,18031.0,18026.25,18036.0,18026.0,20,95.0,14.2,90.8,0.9079999999999999,TARGET,2024-05-06,1.5554323725055432,39.21739130434783,61.0,2024
2024-05-05 19:45:00-04:00,2024-05-05 19:50:00-04:00,2024-05-05 19:51:00-04:00,SHORT,153308,18008.5,18012.25,18012.0,18005.0,14,-75.0,14.2,-79.2,-1.1314285714285715,STOP,2024-05-06,1.6463414634146343,27.333333333333332,45.0,2024
2024-05-06 18:05:00-04:00,2024-05-06 18:10:00-04:00,2024-05-06 18:17:00-04:00,SHORT,153564,18180.25,18185.25,18185.0,18175.5,19,-100.0,14.2,-104.2,-1.0968421052631578,STOP,2024-05-07,1.54066985645933,36.82608695652174,56.0,2024
2024-05-07 04:20:00-04:00,2024-05-07 04:25:00-04:00,2024-05-07 04:38:00-04:00,LONG,153687,18177.75,18183.25,18172.0,18183.5,23,110.0,14.2,105.8,0.9199999999999999,TARGET,2024-05-07,1.4592803030303032,45.91304347826087,67.0,2024
2024-05-07 18:10:00-04:00,2024-05-07 18:15:00-04:00,2024-05-07 18:16:00-04:00,SHORT,153841,18184.25,18189.25,18189.0,18179.5,19,-100.0,14.2,-104.2,-1.0968421052631578,STOP,2024-05-08,1.3480861244019138,36.34782608695652,49.0,2024
2024-05-08 00:35:00-04:00,2024-05-08 00:40:00-04:00,2024-05-08 00:59:00-04:00,SHORT,153918,18189.75,18187.0,18192.75,18186.75,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-08,1.462719298245614,19.82608695652174,29.0,2024
2024-05-08 20:15:00-04:00,2024-05-08 20:20:00-04:00,2024-05-08 20:38:00-04:00,SHORT,154142,18162.25,18166.5,18166.25,18158.25,16,-85.0,14.2,-89.2,-1.115,STOP,2024-05-09,1.3870967741935485,31.0,43.0,2024
2024-05-08 23:35:00-04:00,2024-05-08 23:40:00-04:00,2024-05-08 23:57:00-04:00,SHORT,154182,18161.0,18158.25,18164.0,18158.0,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-09,1.595693779904306,18.17391304347826,29.0,2024
2024-05-10 00:35:00-04:00,2024-05-10 00:40:00-04:00,2024-05-10 01:05:00-04:00,LONG,154470,18227.25,18230.0,18224.25,18230.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-10,1.9368421052631581,16.52173913043478,32.0,2024
2024-05-10 01:20:00-04:00,2024-05-10 01:25:00-04:00,2024-05-10 01:27:00-04:00,LONG,154479,18230.0,18226.75,18227.0,18233.0,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2024-05-10,1.6291666666666667,20.869565217391305,34.0,2024
2024-05-12 18:10:00-04:00,2024-05-12 18:15:00-04:00,2024-05-12 18:19:00-04:00,SHORT,154671,18233.75,18237.75,18237.5,18230.0,15,-80.0,14.2,-84.2,-1.1226666666666667,STOP,2024-05-13,1.8121212121212122,28.695652173913043,52.0,2024
2024-05-12 19:10:00-04:00,2024-05-12 19:15:00-04:00,2024-05-12 19:28:00-04:00,LONG,154683,18251.5,18254.25,18248.5,18254.5,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-13,1.4375,20.17391304347826,29.0,2024
2024-05-13 18:25:00-04:00,2024-05-13 18:30:00-04:00,2024-05-13 18:35:00-04:00,SHORT,154950,18279.5,18276.75,18282.5,18276.5,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-14,1.7548701298701297,17.855072463768114,47.0,2024
2024-05-13 20:45:00-04:00,2024-05-13 20:50:00-04:00,2024-05-13 20:50:00-04:00,SHORT,154978,18278.5,18275.75,18281.5,18275.5,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-14,1.3641581632653061,22.72463768115942,31.0,2024
2024-05-14 18:30:00-04:00,2024-05-14 18:35:00-04:00,2024-05-14 18:48:00-04:00,LONG,155227,18420.75,18423.5,18417.75,18423.75,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-15,1.6262626262626265,17.217391304347824,28.0,2024
2024-05-14 20:35:00-04:00,2024-05-14 20:40:00-04:00,2024-05-14 20:40:00-04:00,SHORT,155252,18404.75,18402.0,18407.75,18401.75,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-15,1.369047619047619,21.91304347826087,30.0,2024
2024-05-15 19:10:00-04:00,2024-05-15 19:15:00-04:00,2024-05-15 19:17:00-04:00,LONG,155511,18711.25,18714.0,18708.25,18714.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-16,1.5972222222222223,18.782608695652172,30.0,2024
2024-05-15 20:05:00-04:00,2024-05-15 20:10:00-04:00,2024-05-15 20:11:00-04:00,LONG,155522,18727.5,18724.0,18724.25,18730.75,13,-70.0,14.2,-74.2,-1.1415384615384616,STOP,2024-05-16,2.349462365591398,24.26086956521739,57.0,2024
2024-05-16 18:35:00-04:00,2024-05-16 18:40:00-04:00,2024-05-16 18:42:00-04:00,SHORT,155780,18646.0,18649.25,18649.0,18643.0,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2024-05-17,2.291958041958042,16.579710144927535,38.0,2024
2024-05-16 19:50:00-04:00,2024-05-16 19:55:00-04:00,2024-05-16 20:01:00-04:00,SHORT,155795,18649.75,18653.0,18652.75,18646.75,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2024-05-17,1.5576923076923077,17.333333333333332,27.0,2024
2024-05-19 18:05:00-04:00,2024-05-19 18:10:00-04:00,2024-05-19 18:17:00-04:00,LONG,156051,18653.25,18656.25,18650.0,18656.5,13,60.0,14.2,55.8,0.8584615384615384,TARGET,2024-05-20,2.734265734265734,24.869565217391305,68.0,2024
2024-05-19 18:45:00-04:00,2024-05-19 18:50:00-04:00,2024-05-19 18:55:00-04:00,LONG,156059,18651.75,18654.5,18648.75,18654.75,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-20,1.2666083916083917,16.579710144927535,21.0,2024
2024-05-20 18:30:00-04:00,2024-05-20 18:35:00-04:00,2024-05-20 18:53:00-04:00,SHORT,156332,18746.25,18743.5,18749.25,18743.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-21,1.7563636363636366,15.942028985507244,28.0,2024
2024-05-20 22:00:00-04:00,2024-05-20 22:05:00-04:00,2024-05-20 22:24:00-04:00,SHORT,156374,18746.25,18749.5,18749.25,18743.25,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2024-05-21,2.0700000000000003,17.391304347826086,36.0,2024
2024-05-21 22:05:00-04:00,2024-05-21 22:10:00-04:00,2024-05-21 22:12:00-04:00,LONG,156651,18820.75,18817.5,18817.75,18823.75,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2024-05-22,1.6675,17.391304347826086,29.0,2024
2024-05-22 02:05:00-04:00,2024-05-22 02:10:00-04:00,2024-05-22 02:21:00-04:00,SHORT,156699,18805.25,18808.5,18808.25,18802.25,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2024-05-22,1.9090909090909092,22.0,42.0,2024
2024-05-22 18:10:00-04:00,2024-05-22 18:15:00-04:00,2024-05-22 18:15:00-04:00,SHORT,156880,18854.75,18858.0,18857.75,18851.75,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2024-05-23,2.6763636363636363,23.91304347826087,64.0,2024
2024-05-22 18:40:00-04:00,2024-05-22 18:45:00-04:00,2024-05-22 19:06:00-04:00,LONG,156886,18855.25,18858.0,18852.25,18858.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-23,1.630909090909091,15.942028985507244,26.0,2024
2024-05-23 18:05:00-04:00,2024-05-23 18:10:00-04:00,2024-05-23 18:11:00-04:00,LONG,157155,18690.5,18687.25,18687.5,18693.5,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2024-05-24,2.1745454545454543,23.91304347826087,52.0,2024
2024-05-23 18:55:00-04:00,2024-05-23 19:00:00-04:00,2024-05-23 19:13:00-04:00,LONG,157165,18694.5,18697.25,18691.5,18697.5,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-24,1.630909090909091,17.391304347826086,26.0,2024
2024-05-26 18:40:00-04:00,2024-05-26 18:45:00-04:00,2024-05-26 18:47:00-04:00,SHORT,157438,18876.25,18873.5,18879.25,18873.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-27,1.974747474747475,17.217391304347824,34.0,2024
2024-05-26 19:30:00-04:00,2024-05-26 19:35:00-04:00,2024-05-26 19:37:00-04:00,SHORT,157448,18847.0,18844.25,18850.0,18844.0,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-27,1.8333333333333333,18.0,33.0,2024
2024-05-27 18:05:00-04:00,2024-05-27 18:10:00-04:00,2024-05-27 18:11:00-04:00,SHORT,157659,18930.0,18927.25,18933.0,18927.0,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-28,4.8352272727272725,22.956521739130437,111.0,2024
2024-05-27 18:35:00-04:00,2024-05-27 18:40:00-04:00,2024-05-27 18:42:00-04:00,SHORT,157665,18906.5,18909.75,18909.5,18903.5,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2024-05-28,1.960227272727273,15.304347826086955,30.0,2024
2024-05-28 18:05:00-04:00,2024-05-28 18:10:00-04:00,2024-05-28 18:10:00-04:00,SHORT,157935,18937.5,18941.0,18940.75,18934.25,13,-70.0,14.2,-74.2,-1.1415384615384616,STOP,2024-05-29,2.050699300699301,24.869565217391305,51.0,2024
2024-05-28 19:55:00-04:00,2024-05-28 20:00:00-04:00,2024-05-28 20:00:00-04:00,SHORT,157957,18926.5,18929.75,18929.5,18923.5,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2024-05-29,2.3653846153846154,23.36231884057971,41.0,2024
2024-05-29 18:35:00-04:00,2024-05-29 18:40:00-04:00,2024-05-29 18:41:00-04:00,SHORT,158217,18731.5,18728.75,18734.5,18728.5,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-05-30,2.4333855799373043,18.492753623188403,45.0,2024
2024-05-29 19:20:00-04:00,2024-05-29 19:25:00-04:00,2024-05-29 19:25:00-04:00,LONG,158226,18725.25,18722.0,18722.25,18728.25,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2024-05-30,2.1314655172413794,20.17391304347826,43.0,2024
2024-05-30 18:10:00-04:00,2024-05-30 18:15:00-04:00,2024-05-30 18:16:00-04:00,SHORT,158488,18570.0,18566.5,18573.75,18566.25,15,70.0,14.2,65.8,0.8773333333333333,TARGET,2024-05-31,2.158357771260997,29.65217391304348,64.0,2024
2024-05-30 19:10:00-04:00,2024-05-30 19:15:00-04:00,2024-05-30 19:18:00-04:00,LONG,158500,18571.75,18568.5,18568.75,18574.75,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2024-05-31,1.4375,21.565217391304348,31.0,2024
2024-06-02 18:05:00-04:00,2024-06-02 18:10:00-04:00,2024-06-02 18:11:00-04:00,SHORT,158765,18547.75,18552.0,18551.75,18543.75,16,-85.0,14.2,-89.2,-1.115,STOP,2024-06-03,5.6707988980716255,31.565217391304348,179.0,2024
2024-06-02 19:05:00-04:00,2024-06-02 19:10:00-04:00,2024-06-02 19:10:00-04:00,LONG,158777,18576.5,18579.25,18573.5,18579.5,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-06-03,2.9185606060606064,22.956521739130434,67.0,2024
2024-06-03 18:35:00-04:00,2024-06-03 18:40:00-04:00,2024-06-03 18:41:00-04:00,LONG,159047,18669.0,18665.75,18666.0,18672.0,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2024-06-04,1.413572343149808,22.63768115942029,32.0,2024
2024-06-03 19:45:00-04:00,2024-06-03 19:50:00-04:00,2024-06-03 19:52:00-04:00,SHORT,159061,18653.25,18656.5,18656.25,18650.25,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2024-06-04,1.4583333333333333,24.0,35.0,2024
2024-06-04 18:50:00-04:00,2024-06-04 18:55:00-04:00,2024-06-04 19:01:00-04:00,LONG,159326,18717.5,18720.75,18714.0,18721.0,14,65.0,14.2,60.8,0.8685714285714285,TARGET,2024-06-05,1.4561688311688312,26.782608695652172,39.0,2024
2024-06-04 19:25:00-04:00,2024-06-04 19:30:00-04:00,2024-06-04 19:35:00-04:00,SHORT,159333,18727.25,18731.0,18730.75,18723.75,14,-75.0,14.2,-79.2,-1.1314285714285715,STOP,2024-06-05,1.369047619047619,28.0,40.0,2024
2024-06-05 18:40:00-04:00,2024-06-05 18:45:00-04:00,2024-06-05 18:48:00-04:00,LONG,159600,19093.75,19097.0,19090.25,19097.25,14,65.0,14.2,60.8,0.8685714285714285,TARGET,2024-06-06,2.224630021141649,27.42028985507246,61.0,2024
2024-06-05 20:25:00-04:00,2024-06-05 20:30:00-04:00,2024-06-05 20:35:00-04:00,LONG,159621,19079.75,19075.0,19075.25,19084.25,18,-95.0,14.2,-99.2,-1.1022222222222222,STOP,2024-06-06,1.3717179294823707,34.89855072463769,53.0,2024
2024-06-07 00:30:00-04:00,2024-06-07 00:35:00-04:00,2024-06-07 00:36:00-04:00,LONG,159946,19086.75,19083.5,19083.75,19089.75,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2024-06-07,1.3729139922978177,22.579710144927535,31.0,2024
2024-06-07 04:55:00-04:00,2024-06-07 05:00:00-04:00,2024-06-07 05:01:00-04:00,SHORT,159999,19074.0,19079.25,19079.0,19069.0,20,-105.0,14.2,-109.2,-1.092,STOP,2024-06-07,1.3388773388773387,38.434782608695656,56.0,2024
2024-06-09 18:10:00-04:00,2024-06-09 18:15:00-04:00,2024-06-09 18:20:00-04:00,LONG,160148,19055.25,19050.0,19050.25,19060.25,20,-105.0,14.2,-109.2,-1.092,STOP,2024-06-10,2.1674057649667406,39.21739130434783,85.0,2024
2024-06-09 19:00:00-04:00,2024-06-09 19:05:00-04:00,2024-06-09 19:10:00-04:00,LONG,160158,19040.75,19036.75,19037.0,19044.5,15,-80.0,14.2,-84.2,-1.1226666666666667,STOP,2024-06-10,1.4375,28.52173913043478,41.0,2024
2024-06-10 19:15:00-04:00,2024-06-10 19:20:00-04:00,2024-06-10 19:20:00-04:00,SHORT,160437,19080.5,19084.0,19083.75,19077.25,13,-70.0,14.2,-74.2,-1.1415384615384616,STOP,2024-06-11,1.554054054054054,25.73913043478261,40.0,2024
2024-06-10 19:50:00-04:00,2024-06-10 19:55:00-04:00,2024-06-10 20:02:00-04:00,LONG,160444,19087.0,19083.5,19083.75,19090.25,13,-70.0,14.2,-74.2,-1.1415384615384616,STOP,2024-06-11,1.5000000000000002,24.666666666666664,37.0,2024
2024-06-11 18:05:00-04:00,2024-06-11 18:10:00-04:00,2024-06-11 18:14:00-04:00,SHORT,160699,19233.25,19238.0,19237.75,19228.75,18,-95.0,14.2,-99.2,-1.1022222222222222,STOP,2024-06-12,1.51010101010101,34.434782608695656,52.0,2024
2024-06-11 19:05:00-04:00,2024-06-11 19:10:00-04:00,2024-06-11 19:16:00-04:00,LONG,160711,19268.0,19264.5,19264.75,19271.25,13,-70.0,14.2,-74.2,-1.1415384615384616,STOP,2024-06-12,1.7569444444444446,25.043478260869563,44.0,2024
2024-06-12 19:15:00-04:00,2024-06-12 19:20:00-04:00,2024-06-12 19:26:00-04:00,LONG,160990,19599.0,19595.75,19596.0,19602.0,12,-65.0,14.2,-69.2,-1.1533333333333333,STOP,2024-06-13,1.6117424242424243,22.956521739130434,37.0,2024
2024-06-12 20:25:00-04:00,2024-06-12 20:30:00-04:00,2024-06-12 20:30:00-04:00,LONG,161004,19620.75,19617.0,19617.25,19624.25,14,-75.0,14.2,-79.2,-1.1314285714285715,STOP,2024-06-13,1.8548387096774195,26.782608695652176,55.0,2024
2024-06-13 18:35:00-04:00,2024-06-13 18:40:00-04:00,2024-06-13 18:48:00-04:00,LONG,161258,19612.0,19614.75,19609.0,19615.0,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-06-14,1.3305785123966944,21.043478260869563,28.0,2024
2024-06-13 19:50:00-04:00,2024-06-13 19:55:00-04:00,2024-06-13 19:58:00-04:00,LONG,161273,19616.25,19619.0,19613.25,19619.25,12,55.0,14.2,50.8,0.8466666666666666,TARGET,2024-06-14,1.6363636363636365,22.0,36.0,2024
2024-06-16 18:10:00-04:00,2024-06-16 18:15:00-04:00,2024-06-16 18:16:00-04:00,LONG,161529,19956.5,19960.5,19952.25,19960.75,17,80.0,14.2,75.8,0.8917647058823529,TARGET,2024-06-17,2.061038961038961,33.47826086956522,69.0,2024
2024-06-16 20:40:00-04:00,2024-06-16 20:45:00-04:00,2024-06-16 20:54:00-04:00,SHORT,161559,19961.0,19964.75,19964.5,19957.5,14,-75.0,14.2,-79.2,-1.1314285714285715,STOP,2024-06-17,1.449579831932773,27.594202898550726,40.0,2024
2024-06-17 18:10:00-04:00,2024-06-17 18:15:00-04:00,2024-06-17 18:19:00-04:00,LONG,161805,20207.5,20211.5,20203.25,20211.75,17,80.0,14.2,75.8,0.8917647058823529,TARGET,2024-06-18,1.3142857142857143,33.47826086956522,44.0,2024
