sample,utc,new_york,pacific,open,high,low,close
S05,2019-12-17T16:21:00+00:00,2019-12-17T11:21:00-05:00,2019-12-17T08:21:00-08:00,11898.25,11900.25,11897.25,11899.75
S05,2019-12-17T16:22:00+00:00,2019-12-17T11:22:00-05:00,2019-12-17T08:22:00-08:00,11899.5,11900.75,11899.25,11899.5
S05,2019-12-17T16:23:00+00:00,2019-12-17T11:23:00-05:00,2019-12-17T08:23:00-08:00,11899.75,11900.75,11898.25,11898.75
S05,2019-12-17T16:24:00+00:00,2019-12-17T11:24:00-05:00,2019-12-17T08:24:00-08:00,11898.75,11898.75,11896.5,11897.75
S05,2019-12-17T16:25:00+00:00,2019-12-17T11:25:00-05:00,2019-12-17T08:25:00-08:00,11897.75,11898.0,11896.75,11897.5
S05,2019-12-17T16:26:00+00:00,2019-12-17T11:26:00-05:00,2019-12-17T08:26:00-08:00,11897.25,11900.0,11897.0,11898.5
S05,2019-12-17T16:27:00+00:00,2019-12-17T11:27:00-05:00,2019-12-17T08:27:00-08:00,11898.0,11900.0,11898.0,11899.5
S05,2019-12-17T16:28:00+00:00,2019-12-17T11:28:00-05:00,2019-12-17T08:28:00-08:00,11899.0,11900.75,11899.0,11900.75
S05,2019-12-17T16:29:00+00:00,2019-12-17T11:29:00-05:00,2019-12-17T08:29:00-08:00,11901.0,11901.5,11899.25,11900.0
S05,2019-12-17T16:30:00+00:00,2019-12-17T11:30:00-05:00,2019-12-17T08:30:00-08:00,11900.0,11901.75,11898.5,11901.5
S05,2019-12-17T16:31:00+00:00,2019-12-17T11:31:00-05:00,2019-12-17T08:31:00-08:00,11901.5,11902.25,11899.25,11900.0
S05,2019-12-17T16:32:00+00:00,2019-12-17T11:32:00-05:00,2019-12-17T08:32:00-08:00,11899.75,11900.25,11897.0,11897.5
S05,2019-12-17T16:33:00+00:00,2019-12-17T11:33:00-05:00,2019-12-17T08:33:00-08:00,11897.25,11898.75,11897.0,11898.0
S05,2019-12-17T16:34:00+00:00,2019-12-17T11:34:00-05:00,2019-12-17T08:34:00-08:00,11897.75,11899.25,11897.75,11898.25
S05,2019-12-17T16:35:00+00:00,2019-12-17T11:35:00-05:00,2019-12-17T08:35:00-08:00,11898.0,11901.0,11898.0,11901.0
S05,2019-12-17T16:36:00+00:00,2019-12-17T11:36:00-05:00,2019-12-17T08:36:00-08:00,11901.0,11904.25,11899.75,11903.25
S05,2019-12-17T16:37:00+00:00,2019-12-17T11:37:00-05:00,2019-12-17T08:37:00-08:00,11903.25,11904.25,11902.0,11903.75
S05,2019-12-17T16:38:00+00:00,2019-12-17T11:38:00-05:00,2019-12-17T08:38:00-08:00,11903.5,11905.25,11903.0,11904.5
S05,2019-12-17T16:39:00+00:00,2019-12-17T11:39:00-05:00,2019-12-17T08:39:00-08:00,11904.75,11905.75,11904.75,11905.75
S05,2019-12-17T16:40:00+00:00,2019-12-17T11:40:00-05:00,2019-12-17T08:40:00-08:00,11905.75,11905.75,11904.25,11904.25
S05,2019-12-17T16:41:00+00:00,2019-12-17T11:41:00-05:00,2019-12-17T08:41:00-08:00,11904.25,11905.75,11904.25,11905.0
S05,2019-12-17T16:42:00+00:00,2019-12-17T11:42:00-05:00,2019-12-17T08:42:00-08:00,11905.0,11905.0,11903.25,11903.5
S05,2019-12-17T16:43:00+00:00,2019-12-17T11:43:00-05:00,2019-12-17T08:43:00-08:00,11903.5,11903.5,11902.25,11902.25
S05,2019-12-17T16:44:00+00:00,2019-12-17T11:44:00-05:00,2019-12-17T08:44:00-08:00,11902.5,11902.5,11900.75,11901.75
S05,2019-12-17T16:45:00+00:00,2019-12-17T11:45:00-05:00,2019-12-17T08:45:00-08:00,11902.0,11903.5,11901.75,11902.5
S05,2019-12-17T16:46:00+00:00,2019-12-17T11:46:00-05:00,2019-12-17T08:46:00-08:00,11902.5,11902.75,11897.25,11901.75
S05,2019-12-17T16:47:00+00:00,2019-12-17T11:47:00-05:00,2019-12-17T08:47:00-08:00,11901.5,11901.75,11900.25,11901.25
S05,2019-12-17T16:48:00+00:00,2019-12-17T11:48:00-05:00,2019-12-17T08:48:00-08:00,11901.5,11903.5,11901.25,11903.25
S05,2019-12-17T16:49:00+00:00,2019-12-17T11:49:00-05:00,2019-12-17T08:49:00-08:00,11903.25,11903.5,11901.5,11902.25
S05,2019-12-17T16:50:00+00:00,2019-12-17T11:50:00-05:00,2019-12-17T08:50:00-08:00,11902.25,11903.5,11901.75,11903.0
S05,2019-12-17T16:51:00+00:00,2019-12-17T11:51:00-05:00,2019-12-17T08:51:00-08:00,11903.0,11904.5,11903.0,11904.0
S05,2019-12-17T16:52:00+00:00,2019-12-17T11:52:00-05:00,2019-12-17T08:52:00-08:00,11903.75,11904.0,11901.5,11901.5
S05,2019-12-17T16:53:00+00:00,2019-12-17T11:53:00-05:00,2019-12-17T08:53:00-08:00,11901.75,11901.75,11899.5,11900.75
S05,2019-12-17T16:54:00+00:00,2019-12-17T11:54:00-05:00,2019-12-17T08:54:00-08:00,11900.75,11901.75,11900.25,11901.25
S05,2019-12-17T16:55:00+00:00,2019-12-17T11:55:00-05:00,2019-12-17T08:55:00-08:00,11901.5,11902.0,11900.75,11901.5
S05,2019-12-17T16:56:00+00:00,2019-12-17T11:56:00-05:00,2019-12-17T08:56:00-08:00,11901.5,11902.25,11900.0,11900.5
S05,2019-12-17T16:57:00+00:00,2019-12-17T11:57:00-05:00,2019-12-17T08:57:00-08:00,11900.25,11901.0,11899.5,11900.0
S05,2019-12-17T16:58:00+00:00,2019-12-17T11:58:00-05:00,2019-12-17T08:58:00-08:00,11900.0,11901.75,11900.0,11901.5
S05,2019-12-17T16:59:00+00:00,2019-12-17T11:59:00-05:00,2019-12-17T08:59:00-08:00,11901.5,11903.5,11901.0,11903.0
S05,2019-12-17T17:00:00+00:00,2019-12-17T12:00:00-05:00,2019-12-17T09:00:00-08:00,11903.25,11903.25,11901.75,11902.0
S06,2019-12-18T14:46:00+00:00,2019-12-18T09:46:00-05:00,2019-12-18T06:46:00-08:00,11923.75,11925.0,11921.25,11921.5
S06,2019-12-18T14:47:00+00:00,2019-12-18T09:47:00-05:00,2019-12-18T06:47:00-08:00,11921.5,11922.75,11920.25,11921.5
S06,2019-12-18T14:48:00+00:00,2019-12-18T09:48:00-05:00,2019-12-18T06:48:00-08:00,11921.75,11922.0,11917.25,11918.25
S06,2019-12-18T14:49:00+00:00,2019-12-18T09:49:00-05:00,2019-12-18T06:49:00-08:00,11918.25,11918.5,11912.25,11914.25
S06,2019-12-18T14:50:00+00:00,2019-12-18T09:50:00-05:00,2019-12-18T06:50:00-08:00,11914.0,11916.5,11913.75,11915.5
S06,2019-12-18T14:51:00+00:00,2019-12-18T09:51:00-05:00,2019-12-18T06:51:00-08:00,11915.5,11915.75,11913.25,11914.75
S06,2019-12-18T14:52:00+00:00,2019-12-18T09:52:00-05:00,2019-12-18T06:52:00-08:00,11915.0,11916.0,11913.0,11915.0
S06,2019-12-18T14:53:00+00:00,2019-12-18T09:53:00-05:00,2019-12-18T06:53:00-08:00,11915.0,11915.25,11913.0,11913.25
S06,2019-12-18T14:54:00+00:00,2019-12-18T09:54:00-05:00,2019-12-18T06:54:00-08:00,11913.0,11914.5,11911.25,11914.25
S06,2019-12-18T14:55:00+00:00,2019-12-18T09:55:00-05:00,2019-12-18T06:55:00-08:00,11914.25,11916.75,11913.75,11916.5
S06,2019-12-18T14:56:00+00:00,2019-12-18T09:56:00-05:00,2019-12-18T06:56:00-08:00,11916.5,11916.5,11912.5,11913.5
S06,2019-12-18T14:57:00+00:00,2019-12-18T09:57:00-05:00,2019-12-18T06:57:00-08:00,11913.5,11915.0,11912.5,11913.0
S06,2019-12-18T14:58:00+00:00,2019-12-18T09:58:00-05:00,2019-12-18T06:58:00-08:00,11912.75,11914.0,11911.25,11912.5
S06,2019-12-18T14:59:00+00:00,2019-12-18T09:59:00-05:00,2019-12-18T06:59:00-08:00,11912.5,11914.0,11909.25,11909.5
S06,2019-12-18T15:00:00+00:00,2019-12-18T10:00:00-05:00,2019-12-18T07:00:00-08:00,11909.5,11910.75,11909.0,11910.5
S06,2019-12-18T15:01:00+00:00,2019-12-18T10:01:00-05:00,2019-12-18T07:01:00-08:00,11910.25,11910.75,11906.5,11907.5
S06,2019-12-18T15:02:00+00:00,2019-12-18T10:02:00-05:00,2019-12-18T07:02:00-08:00,11907.5,11908.5,11905.5,11908.5
S06,2019-12-18T15:03:00+00:00,2019-12-18T10:03:00-05:00,2019-12-18T07:03:00-08:00,11908.75,11910.5,11908.0,11909.75
S06,2019-12-18T15:04:00+00:00,2019-12-18T10:04:00-05:00,2019-12-18T07:04:00-08:00,11910.0,11910.5,11907.25,11910.25
S06,2019-12-18T15:05:00+00:00,2019-12-18T10:05:00-05:00,2019-12-18T07:05:00-08:00,11910.5,11912.75,11910.25,11912.25
S06,2019-12-18T15:06:00+00:00,2019-12-18T10:06:00-05:00,2019-12-18T07:06:00-08:00,11912.25,11912.5,11910.0,11911.25
S06,2019-12-18T15:07:00+00:00,2019-12-18T10:07:00-05:00,2019-12-18T07:07:00-08:00,11911.25,11911.75,11910.25,11910.75
S06,2019-12-18T15:08:00+00:00,2019-12-18T10:08:00-05:00,2019-12-18T07:08:00-08:00,11910.75,11911.5,11910.0,11910.5
S06,2019-12-18T15:09:00+00:00,2019-12-18T10:09:00-05:00,2019-12-18T07:09:00-08:00,11910.5,11911.25,11910.0,11911.25
S06,2019-12-18T15:10:00+00:00,2019-12-18T10:10:00-05:00,2019-12-18T07:10:00-08:00,11911.25,11911.5,11908.25,11910.25
S06,2019-12-18T15:11:00+00:00,2019-12-18T10:11:00-05:00,2019-12-18T07:11:00-08:00,11910.0,11910.25,11907.25,11907.5
S06,2019-12-18T15:12:00+00:00,2019-12-18T10:12:00-05:00,2019-12-18T07:12:00-08:00,11907.75,11908.0,11904.5,11908.0
S06,2019-12-18T15:13:00+00:00,2019-12-18T10:13:00-05:00,2019-12-18T07:13:00-08:00,11908.0,11911.5,11908.0,11911.25
S06,2019-12-18T15:14:00+00:00,2019-12-18T10:14:00-05:00,2019-12-18T07:14:00-08:00,11911.25,11912.5,11910.5,11911.5
S06,2019-12-18T15:15:00+00:00,2019-12-18T10:15:00-05:00,2019-12-18T07:15:00-08:00,11912.0,11914.75,11911.5,11914.25
S06,2019-12-18T15:16:00+00:00,2019-12-18T10:16:00-05:00,2019-12-18T07:16:00-08:00,11914.0,11914.5,11912.5,11914.25
S06,2019-12-18T15:17:00+00:00,2019-12-18T10:17:00-05:00,2019-12-18T07:17:00-08:00,11914.25,11915.75,11914.25,11915.25
S06,2019-12-18T15:18:00+00:00,2019-12-18T10:18:00-05:00,2019-12-18T07:18:00-08:00,11915.5,11917.5,11915.0,11916.25
S06,2019-12-18T15:19:00+00:00,2019-12-18T10:19:00-05:00,2019-12-18T07:19:00-08:00,11916.25,11918.5,11915.75,11917.5
S06,2019-12-18T15:20:00+00:00,2019-12-18T10:20:00-05:00,2019-12-18T07:20:00-08:00,11917.25,11918.0,11916.5,11917.25
S06,2019-12-18T15:21:00+00:00,2019-12-18T10:21:00-05:00,2019-12-18T07:21:00-08:00,11917.5,11917.75,11915.75,11916.0
S06,2019-12-18T15:22:00+00:00,2019-12-18T10:22:00-05:00,2019-12-18T07:22:00-08:00,11916.0,11917.0,11915.5,11916.5
S06,2019-12-18T15:23:00+00:00,2019-12-18T10:23:00-05:00,2019-12-18T07:23:00-08:00,11916.5,11916.75,11914.5,11915.25
S06,2019-12-18T15:24:00+00:00,2019-12-18T10:24:00-05:00,2019-12-18T07:24:00-08:00,11915.25,11915.5,11914.25,11915.25
S06,2019-12-18T15:25:00+00:00,2019-12-18T10:25:00-05:00,2019-12-18T07:25:00-08:00,11915.0,11915.5,11913.75,11915.5
S06,2019-12-18T15:26:00+00:00,2019-12-18T10:26:00-05:00,2019-12-18T07:26:00-08:00,11915.25,11916.25,11914.25,11916.0
S06,2019-12-18T15:27:00+00:00,2019-12-18T10:27:00-05:00,2019-12-18T07:27:00-08:00,11916.0,11917.25,11915.25,11915.5
S06,2019-12-18T15:28:00+00:00,2019-12-18T10:28:00-05:00,2019-12-18T07:28:00-08:00,11915.75,11915.75,11914.0,11914.5
S06,2019-12-18T15:29:00+00:00,2019-12-18T10:29:00-05:00,2019-12-18T07:29:00-08:00,11914.75,11916.0,11913.75,11915.25
S06,2019-12-18T15:30:00+00:00,2019-12-18T10:30:00-05:00,2019-12-18T07:30:00-08:00,11915.25,11915.25,11913.0,11913.75
S06,2019-12-18T15:31:00+00:00,2019-12-18T10:31:00-05:00,2019-12-18T07:31:00-08:00,11913.75,11916.5,11913.0,11916.5
S06,2019-12-18T15:32:00+00:00,2019-12-18T10:32:00-05:00,2019-12-18T07:32:00-08:00,11916.25,11917.75,11916.0,11916.75
S06,2019-12-18T15:33:00+00:00,2019-12-18T10:33:00-05:00,2019-12-18T07:33:00-08:00,11917.0,11917.5,11915.5,11915.5
S06,2019-12-18T15:34:00+00:00,2019-12-18T10:34:00-05:00,2019-12-18T07:34:00-08:00,11915.5,11916.25,11912.0,11914.5
S06,2019-12-18T15:35:00+00:00,2019-12-18T10:35:00-05:00,2019-12-18T07:35:00-08:00,11914.5,11916.25,11914.25,11915.25
S06,2019-12-18T15:36:00+00:00,2019-12-18T10:36:00-05:00,2019-12-18T07:36:00-08:00,11915.25,11916.75,11915.0,11915.0
S06,2019-12-18T15:37:00+00:00,2019-12-18T10:37:00-05:00,2019-12-18T07:37:00-08:00,11915.25,11916.25,11913.75,11916.0
S06,2019-12-18T15:38:00+00:00,2019-12-18T10:38:00-05:00,2019-12-18T07:38:00-08:00,11916.0,11917.25,11915.75,11916.5
S06,2019-12-18T15:39:00+00:00,2019-12-18T10:39:00-05:00,2019-12-18T07:39:00-08:00,11916.5,11917.5,11916.0,11917.0
S06,2019-12-18T15:40:00+00:00,2019-12-18T10:40:00-05:00,2019-12-18T07:40:00-08:00,11917.0,11921.0,11917.0,11919.5
S06,2019-12-18T15:41:00+00:00,2019-12-18T10:41:00-05:00,2019-12-18T07:41:00-08:00,11919.5,11921.0,11919.0,11920.0
S06,2019-12-18T15:42:00+00:00,2019-12-18T10:42:00-05:00,2019-12-18T07:42:00-08:00,11920.25,11921.75,11920.25,11921.25
S06,2019-12-18T15:43:00+00:00,2019-12-18T10:43:00-05:00,2019-12-18T07:43:00-08:00,11921.0,11921.25,11918.25,11918.5
S06,2019-12-18T15:44:00+00:00,2019-12-18T10:44:00-05:00,2019-12-18T07:44:00-08:00,11918.75,11919.5,11917.25,11919.25
S06,2019-12-18T15:45:00+00:00,2019-12-18T10:45:00-05:00,2019-12-18T07:45:00-08:00,11919.25,11919.5,11917.75,11918.25
S06,2019-12-18T15:46:00+00:00,2019-12-18T10:46:00-05:00,2019-12-18T07:46:00-08:00,11918.0,11918.75,11916.25,11917.25
S06,2019-12-18T15:47:00+00:00,2019-12-18T10:47:00-05:00,2019-12-18T07:47:00-08:00,11917.0,11918.5,11916.0,11916.25
S06,2019-12-18T15:48:00+00:00,2019-12-18T10:48:00-05:00,2019-12-18T07:48:00-08:00,11916.75,11918.5,11916.75,11917.5
S06,2019-12-18T15:49:00+00:00,2019-12-18T10:49:00-05:00,2019-12-18T07:49:00-08:00,11917.5,11919.5,11917.5,11918.25
S06,2019-12-18T15:50:00+00:00,2019-12-18T10:50:00-05:00,2019-12-18T07:50:00-08:00,11918.5,11919.25,11917.5,11919.0
S06,2019-12-18T15:51:00+00:00,2019-12-18T10:51:00-05:00,2019-12-18T07:51:00-08:00,11918.75,11921.25,11918.75,11921.0
S06,2019-12-18T15:52:00+00:00,2019-12-18T10:52:00-05:00,2019-12-18T07:52:00-08:00,11921.0,11923.25,11920.5,11921.5
S06,2019-12-18T15:53:00+00:00,2019-12-18T10:53:00-05:00,2019-12-18T07:53:00-08:00,11921.75,11922.25,11921.0,11921.0
S06,2019-12-18T15:54:00+00:00,2019-12-18T10:54:00-05:00,2019-12-18T07:54:00-08:00,11920.75,11921.0,11920.0,11920.75
S06,2019-12-18T15:55:00+00:00,2019-12-18T10:55:00-05:00,2019-12-18T07:55:00-08:00,11920.75,11921.75,11920.0,11921.75
S06,2019-12-18T15:56:00+00:00,2019-12-18T10:56:00-05:00,2019-12-18T07:56:00-08:00,11921.75,11922.75,11920.5,11922.25
S06,2019-12-18T15:57:00+00:00,2019-12-18T10:57:00-05:00,2019-12-18T07:57:00-08:00,11922.0,11923.0,11920.75,11921.25
S06,2019-12-18T15:58:00+00:00,2019-12-18T10:58:00-05:00,2019-12-18T07:58:00-08:00,11921.25,11924.25,11921.0,11923.25
S06,2019-12-18T15:59:00+00:00,2019-12-18T10:59:00-05:00,2019-12-18T07:59:00-08:00,11923.0,11924.0,11922.0,11923.75
S06,2019-12-18T16:00:00+00:00,2019-12-18T11:00:00-05:00,2019-12-18T08:00:00-08:00,11923.75,11924.0,11921.25,11921.75
S06,2019-12-18T16:01:00+00:00,2019-12-18T11:01:00-05:00,2019-12-18T08:01:00-08:00,11921.75,11921.75,11919.25,11920.5
S06,2019-12-18T16:02:00+00:00,2019-12-18T11:02:00-05:00,2019-12-18T08:02:00-08:00,11920.25,11921.75,11920.25,11921.5
S06,2019-12-18T16:03:00+00:00,2019-12-18T11:03:00-05:00,2019-12-18T08:03:00-08:00,11921.75,11921.75,11920.25,11921.0
S06,2019-12-18T16:04:00+00:00,2019-12-18T11:04:00-05:00,2019-12-18T08:04:00-08:00,11921.25,11921.5,11920.25,11921.0
S06,2019-12-18T16:05:00+00:00,2019-12-18T11:05:00-05:00,2019-12-18T08:05:00-08:00,11921.0,11922.0,11920.75,11921.75
S06,2019-12-18T16:06:00+00:00,2019-12-18T11:06:00-05:00,2019-12-18T08:06:00-08:00,11921.5,11921.75,11920.0,11920.5
S06,2019-12-18T16:07:00+00:00,2019-12-18T11:07:00-05:00,2019-12-18T08:07:00-08:00,11920.25,11920.75,11918.75,11919.25
S06,2019-12-18T16:08:00+00:00,2019-12-18T11:08:00-05:00,2019-12-18T08:08:00-08:00,11919.0,11919.75,11918.25,11918.5
S06,2019-12-18T16:09:00+00:00,2019-12-18T11:09:00-05:00,2019-12-18T08:09:00-08:00,11918.5,11919.0,11917.75,11918.0
S06,2019-12-18T16:10:00+00:00,2019-12-18T11:10:00-05:00,2019-12-18T08:10:00-08:00,11918.25,11918.5,11916.25,11917.5
S06,2019-12-18T16:11:00+00:00,2019-12-18T11:11:00-05:00,2019-12-18T08:11:00-08:00,11917.5,11918.0,11916.5,11917.0
S06,2019-12-18T16:12:00+00:00,2019-12-18T11:12:00-05:00,2019-12-18T08:12:00-08:00,11917.0,11917.25,11915.5,11917.0
S06,2019-12-18T16:13:00+00:00,2019-12-18T11:13:00-05:00,2019-12-18T08:13:00-08:00,11916.75,11920.25,11916.25,11919.75
S06,2019-12-18T16:14:00+00:00,2019-12-18T11:14:00-05:00,2019-12-18T08:14:00-08:00,11920.0,11921.25,11919.5,11920.25
S06,2019-12-18T16:15:00+00:00,2019-12-18T11:15:00-05:00,2019-12-18T08:15:00-08:00,11920.0,11921.75,11919.75,11921.25
S06,2019-12-18T16:16:00+00:00,2019-12-18T11:16:00-05:00,2019-12-18T08:16:00-08:00,11921.0,11923.5,11920.75,11923.25
S06,2019-12-18T16:17:00+00:00,2019-12-18T11:17:00-05:00,2019-12-18T08:17:00-08:00,11923.5,11932.0,11923.5,11930.25
S07,2020-01-06T14:41:00+00:00,2020-01-06T09:41:00-05:00,2020-01-06T06:41:00-08:00,12062.5,12068.0,12061.0,12068.0
S07,2020-01-06T14:42:00+00:00,2020-01-06T09:42:00-05:00,2020-01-06T06:42:00-08:00,12068.25,12070.0,12065.0,12066.75
S07,2020-01-06T14:43:00+00:00,2020-01-06T09:43:00-05:00,2020-01-06T06:43:00-08:00,12066.5,12068.5,12064.25,12068.5
S07,2020-01-06T14:44:00+00:00,2020-01-06T09:44:00-05:00,2020-01-06T06:44:00-08:00,12068.25,12072.0,12067.75,12071.5
S07,2020-01-06T14:45:00+00:00,2020-01-06T09:45:00-05:00,2020-01-06T06:45:00-08:00,12071.75,12072.75,12069.0,12071.5
S07,2020-01-06T14:46:00+00:00,2020-01-06T09:46:00-05:00,2020-01-06T06:46:00-08:00,12071.25,12074.0,12068.5,12074.0
S07,2020-01-06T14:47:00+00:00,2020-01-06T09:47:00-05:00,2020-01-06T06:47:00-08:00,12074.0,12081.0,12073.0,12080.25
S07,2020-01-06T14:48:00+00:00,2020-01-06T09:48:00-05:00,2020-01-06T06:48:00-08:00,12080.25,12084.5,12079.25,12082.25
S07,2020-01-06T14:49:00+00:00,2020-01-06T09:49:00-05:00,2020-01-06T06:49:00-08:00,12082.5,12085.25,12081.0,12084.0
S07,2020-01-06T14:50:00+00:00,2020-01-06T09:50:00-05:00,2020-01-06T06:50:00-08:00,12084.0,12085.75,12078.5,12080.25
S07,2020-01-06T14:51:00+00:00,2020-01-06T09:51:00-05:00,2020-01-06T06:51:00-08:00,12080.75,12088.5,12080.75,12087.75
S07,2020-01-06T14:52:00+00:00,2020-01-06T09:52:00-05:00,2020-01-06T06:52:00-08:00,12088.0,12091.0,12086.0,12090.0
S07,2020-01-06T14:53:00+00:00,2020-01-06T09:53:00-05:00,2020-01-06T06:53:00-08:00,12090.0,12090.5,12085.0,12086.25
S07,2020-01-06T14:54:00+00:00,2020-01-06T09:54:00-05:00,2020-01-06T06:54:00-08:00,12086.0,12087.0,12083.5,12084.25
S07,2020-01-06T14:55:00+00:00,2020-01-06T09:55:00-05:00,2020-01-06T06:55:00-08:00,12084.5,12085.75,12082.25,12083.0
S07,2020-01-06T14:56:00+00:00,2020-01-06T09:56:00-05:00,2020-01-06T06:56:00-08:00,12083.0,12090.5,12078.5,12090.0
S07,2020-01-06T14:57:00+00:00,2020-01-06T09:57:00-05:00,2020-01-06T06:57:00-08:00,12089.75,12091.0,12083.75,12090.5
S07,2020-01-06T14:58:00+00:00,2020-01-06T09:58:00-05:00,2020-01-06T06:58:00-08:00,12090.75,12094.0,12088.25,12092.75
S07,2020-01-06T14:59:00+00:00,2020-01-06T09:59:00-05:00,2020-01-06T06:59:00-08:00,12092.75,12097.5,12090.0,12097.0
S07,2020-01-06T15:00:00+00:00,2020-01-06T10:00:00-05:00,2020-01-06T07:00:00-08:00,12097.0,12097.0,12091.75,12094.5
S07,2020-01-06T15:01:00+00:00,2020-01-06T10:01:00-05:00,2020-01-06T07:01:00-08:00,12094.25,12096.75,12089.25,12090.25
S07,2020-01-06T15:02:00+00:00,2020-01-06T10:02:00-05:00,2020-01-06T07:02:00-08:00,12090.5,12095.5,12090.25,12094.75
S07,2020-01-06T15:03:00+00:00,2020-01-06T10:03:00-05:00,2020-01-06T07:03:00-08:00,12095.0,12098.0,12093.75,12096.75
S07,2020-01-06T15:04:00+00:00,2020-01-06T10:04:00-05:00,2020-01-06T07:04:00-08:00,12096.75,12099.25,12093.25,12097.75
S08,2020-01-07T14:46:00+00:00,2020-01-07T09:46:00-05:00,2020-01-07T06:46:00-08:00,12134.25,12141.75,12131.5,12136.0
S08,2020-01-07T14:47:00+00:00,2020-01-07T09:47:00-05:00,2020-01-07T06:47:00-08:00,12135.75,12138.75,12132.25,12138.75
S08,2020-01-07T14:48:00+00:00,2020-01-07T09:48:00-05:00,2020-01-07T06:48:00-08:00,12138.5,12139.25,12133.0,12135.0
S08,2020-01-07T14:49:00+00:00,2020-01-07T09:49:00-05:00,2020-01-07T06:49:00-08:00,12134.75,12139.5,12132.75,12138.0
S08,2020-01-07T14:50:00+00:00,2020-01-07T09:50:00-05:00,2020-01-07T06:50:00-08:00,12138.0,12144.75,12137.5,12143.5
S08,2020-01-07T14:51:00+00:00,2020-01-07T09:51:00-05:00,2020-01-07T06:51:00-08:00,12143.5,12144.25,12137.0,12140.5
S08,2020-01-07T14:52:00+00:00,2020-01-07T09:52:00-05:00,2020-01-07T06:52:00-08:00,12140.5,12145.75,12139.0,12145.5
S08,2020-01-07T14:53:00+00:00,2020-01-07T09:53:00-05:00,2020-01-07T06:53:00-08:00,12145.5,12150.0,12145.0,12146.5
S08,2020-01-07T14:54:00+00:00,2020-01-07T09:54:00-05:00,2020-01-07T06:54:00-08:00,12146.5,12146.5,12142.25,12143.75
S08,2020-01-07T14:55:00+00:00,2020-01-07T09:55:00-05:00,2020-01-07T06:55:00-08:00,12143.75,12144.0,12136.0,12139.0
S08,2020-01-07T14:56:00+00:00,2020-01-07T09:56:00-05:00,2020-01-07T06:56:00-08:00,12138.75,12145.0,12137.25,12142.0
S08,2020-01-07T14:57:00+00:00,2020-01-07T09:57:00-05:00,2020-01-07T06:57:00-08:00,12141.75,12147.0,12140.75,12146.75
S08,2020-01-07T14:58:00+00:00,2020-01-07T09:58:00-05:00,2020-01-07T06:58:00-08:00,12146.75,12148.0,12144.5,12146.0
S08,2020-01-07T14:59:00+00:00,2020-01-07T09:59:00-05:00,2020-01-07T06:59:00-08:00,12146.0,12152.25,12144.25,12152.0
S08,2020-01-07T15:00:00+00:00,2020-01-07T10:00:00-05:00,2020-01-07T07:00:00-08:00,12151.75,12159.5,12151.0,12153.75
S08,2020-01-07T15:01:00+00:00,2020-01-07T10:01:00-05:00,2020-01-07T07:01:00-08:00,12154.0,12166.75,12154.0,12161.5
S08,2020-01-07T15:02:00+00:00,2020-01-07T10:02:00-05:00,2020-01-07T07:02:00-08:00,12161.25,12162.5,12156.0,12158.25
S08,2020-01-07T15:03:00+00:00,2020-01-07T10:03:00-05:00,2020-01-07T07:03:00-08:00,12158.25,12160.75,12154.5,12158.5
S08,2020-01-07T15:04:00+00:00,2020-01-07T10:04:00-05:00,2020-01-07T07:04:00-08:00,12158.5,12164.5,12158.5,12162.75
S08,2020-01-07T15:05:00+00:00,2020-01-07T10:05:00-05:00,2020-01-07T07:05:00-08:00,12162.75,12163.5,12158.75,12160.5
S08,2020-01-07T15:06:00+00:00,2020-01-07T10:06:00-05:00,2020-01-07T07:06:00-08:00,12160.75,12161.0,12158.25,12160.0
S08,2020-01-07T15:07:00+00:00,2020-01-07T10:07:00-05:00,2020-01-07T07:07:00-08:00,12160.0,12165.25,12154.25,12165.0
S08,2020-01-07T15:08:00+00:00,2020-01-07T10:08:00-05:00,2020-01-07T07:08:00-08:00,12164.75,12167.75,12162.5,12163.0
S08,2020-01-07T15:09:00+00:00,2020-01-07T10:09:00-05:00,2020-01-07T07:09:00-08:00,12162.75,12164.25,12158.75,12161.75
S08,2020-01-07T15:10:00+00:00,2020-01-07T10:10:00-05:00,2020-01-07T07:10:00-08:00,12161.75,12163.5,12159.25,12162.0
S08,2020-01-07T15:11:00+00:00,2020-01-07T10:11:00-05:00,2020-01-07T07:11:00-08:00,12162.0,12164.75,12159.5,12161.0
S08,2020-01-07T15:12:00+00:00,2020-01-07T10:12:00-05:00,2020-01-07T07:12:00-08:00,12161.25,12162.75,12159.5,12162.25
S08,2020-01-07T15:13:00+00:00,2020-01-07T10:13:00-05:00,2020-01-07T07:13:00-08:00,12162.25,12165.75,12162.0,12164.0
S08,2020-01-07T15:14:00+00:00,2020-01-07T10:14:00-05:00,2020-01-07T07:14:00-08:00,12163.75,12168.5,12163.5,12167.75
S08,2020-01-07T15:15:00+00:00,2020-01-07T10:15:00-05:00,2020-01-07T07:15:00-08:00,12167.5,12169.25,12166.0,12169.25
S08,2020-01-07T15:16:00+00:00,2020-01-07T10:16:00-05:00,2020-01-07T07:16:00-08:00,12169.25,12170.5,12163.0,12165.75
S08,2020-01-07T15:17:00+00:00,2020-01-07T10:17:00-05:00,2020-01-07T07:17:00-08:00,12165.75,12168.0,12164.25,12165.75
